,Max Bid,Ad Delivery Status,Billing Event,Optimization Goal,Automatically Set Bid,Bid Type,Budget Pacing,Age Range,Gender,Duration,Frequency Cap,Duration Days,conversion
216,0.0457957957958,0.504792332268,0.993610223642,0.993610223642,0.635782747604,1.0,0.635782747604,0.801916932907,0.980830670927,0.0707846031566,-1.0,0.993610223642,5.42446433415e-05
219,0.119369369369,0.504792332268,0.993610223642,0.993610223642,0.635782747604,1.0,0.635782747604,0.0702875399361,0.980830670927,0.0151016237084,-1.0,0.993610223642,0.00810036488319
220,0.136636636637,0.504792332268,0.993610223642,0.993610223642,0.635782747604,1.0,0.635782747604,0.0702875399361,0.980830670927,0.0011354604292,-1.0,0.993610223642,0.000195256299585
222,0.136636636637,0.504792332268,0.993610223642,0.993610223642,0.635782747604,1.0,0.635782747604,0.0702875399361,0.980830670927,0.0635176564097,-1.0,0.993610223642,0.000113406909523
223,0.170670670671,0.495207667732,0.993610223642,0.993610223642,0.635782747604,1.0,0.635782747604,0.0702875399361,0.980830670927,0.19936414216,-1.0,0.993610223642,8.49096655503e-05
224,0.170670670671,0.495207667732,0.993610223642,0.993610223642,0.635782747604,1.0,0.635782747604,0.0702875399361,0.980830670927,0.198183263313,-1.0,0.993610223642,3.66133840225e-05
226,-1.0,0.504792332268,0.993610223642,0.993610223642,0.364217252396,1.0,0.635782747604,0.00638977635783,0.980830670927,0.0625638696491,-1.0,0.993610223642,1.25982664785e-05
228,-1.0,0.504792332268,0.993610223642,0.993610223642,0.364217252396,1.0,0.635782747604,0.801916932907,0.980830670927,0.0516634495288,-1.0,0.993610223642,0.00018788102596
229,-1.0,0.504792332268,0.993610223642,0.993610223642,0.364217252396,1.0,0.635782747604,0.801916932907,0.980830670927,0.0138526172363,-1.0,0.993610223642,8.07787067329e-05
231,-1.0,0.504792332268,0.993610223642,0.993610223642,0.364217252396,1.0,0.635782747604,0.801916932907,0.980830670927,0.0169183603951,-1.0,0.993610223642,1.80559191817e-05
